nohup: ignoring input
Starting from scratch
Epoch 1 of 2000
Found 300 cases for training
   Iteration 1 of 100, loss = 0.024611137807369232
   Iteration 36 of 100, loss = 0.006663188499967671
   Iteration 37 of 100, loss = 0.006647307910276829
   Iteration 38 of 100, loss = 0.006579710985533893
   Iteration 39 of 100, loss = 0.006556090009279358
   Iteration 40 of 100, loss = 0.0064921522105578335
   Iteration 41 of 100, loss = 0.006428250287682182
   Iteration 42 of 100, loss = 0.0064149618736423905
   Iteration 43 of 100, loss = 0.006448635143812659
   Iteration 44 of 100, loss = 0.006424277295908806
   Iteration 45 of 100, loss = 0.0064002695234699385
   Iteration 46 of 100, loss = 0.006436756938574431
   Iteration 47 of 100, loss = 0.006370740992195429
   Iteration 48 of 100, loss = 0.006306843638109664
   Iteration 49 of 100, loss = 0.006284427743557156
   Iteration 50 of 100, loss = 0.006287638200446964
   Iteration 51 of 100, loss = 0.006226347736539501
   Iteration 52 of 100, loss = 0.00616606775796614
   Iteration 53 of 100, loss = 0.006217979593202472
   Iteration 54 of 100, loss = 0.006210933564472254
   Iteration 55 of 100, loss = 0.006295991540801796
   Iteration 56 of 100, loss = 0.006353366558739383
   Iteration 57 of 100, loss = 0.006310484572232031
   Iteration 58 of 100, loss = 0.006320023752652623
   Iteration 59 of 100, loss = 0.006321542410937659
   Iteration 60 of 100, loss = 0.006317820520295451
   Iteration 61 of 100, loss = 0.00627160641044134
   Iteration 62 of 100, loss = 0.006255496052965041
   Iteration 63 of 100, loss = 0.006237018395156142
   Iteration 64 of 100, loss = 0.0062182794863474555
   Iteration 65 of 100, loss = 0.0062253562805171195
   Iteration 66 of 100, loss = 0.006164378973401405
   Iteration 67 of 100, loss = 0.006150260407811225
   Iteration 68 of 100, loss = 0.006114409657825223
   Iteration 69 of 100, loss = 0.006067280013087219
   Iteration 70 of 100, loss = 0.006070232467858919
   Iteration 71 of 100, loss = 0.006081964371358634
   Iteration 72 of 100, loss = 0.006127570028183982
   Iteration 73 of 100, loss = 0.006114177306960911
   Iteration 74 of 100, loss = 0.0060779433036726475
   Iteration 75 of 100, loss = 0.006066670445725322
   Iteration 76 of 100, loss = 0.006040423033195303
   Iteration 77 of 100, loss = 0.0059933163733644915
   Iteration 78 of 100, loss = 0.005984988284464448
   Iteration 79 of 100, loss = 0.005970292270796586
   Iteration 80 of 100, loss = 0.005968908953946084
   Iteration 81 of 100, loss = 0.006011859122893692
   Iteration 82 of 100, loss = 0.005958445644199212
   Iteration 83 of 100, loss = 0.005930467709304249
   Iteration 84 of 100, loss = 0.005960626725850272
   Iteration 85 of 100, loss = 0.005948962428716614
   Iteration 86 of 100, loss = 0.005991822621665982
   Iteration 87 of 100, loss = 0.006071604353418553
   Iteration 88 of 100, loss = 0.006070167650415731
   Iteration 89 of 100, loss = 0.006079835784516894
   Iteration 90 of 100, loss = 0.006079149591581275
   Iteration 91 of 100, loss = 0.0060635292122222404
   Iteration 92 of 100, loss = 0.006051268346314116
   Iteration 93 of 100, loss = 0.00601844379292821
   Iteration 94 of 100, loss = 0.0060168032601297375
   Iteration 95 of 100, loss = 0.00603254647116716
   Iteration 96 of 100, loss = 0.006060511338243184
   Iteration 97 of 100, loss = 0.0060505639250419034
   Iteration 98 of 100, loss = 0.006053599955428543
   Iteration 99 of 100, loss = 0.006042888998336187
   Iteration 100 of 100, loss = 0.006015196627704427

   End of epoch 53; saving model... 

Epoch 54 of 2000
   Iteration 1 of 100, loss = 0.0040522124618291855
   Iteration 2 of 100, loss = 0.005743082147091627
   Iteration 3 of 100, loss = 0.006060911963383357
   Iteration 4 of 100, loss = 0.004927798989228904
   Iteration 5 of 100, loss = 0.005922837276011705
   Iteration 6 of 100, loss = 0.0059368503279984
   Iteration 7 of 100, loss = 0.0057377793293978486
   Iteration 8 of 100, loss = 0.005626736267004162
   Iteration 9 of 100, loss = 0.005947931928353177
   Iteration 10 of 100, loss = 0.005973597662523389
   Iteration 11 of 100, loss = 0.006482480813495137
   Iteration 12 of 100, loss = 0.006317635299637914
   Iteration 13 of 100, loss = 0.0062132998584554745
   Iteration 14 of 100, loss = 0.006597521049635751
   Iteration 15 of 100, loss = 0.006781912843386332
   Iteration 16 of 100, loss = 0.006594627251615748
   Iteration 17 of 100, loss = 0.0066023206009584315
   Iteration 18 of 100, loss = 0.006542146878523959
   Iteration 19 of 100, loss = 0.0064377192113744585
   Iteration 20 of 100, loss = 0.006320256227627397
   Iteration 21 of 100, loss = 0.006350679589169366
   Iteration 22 of 100, loss = 0.006306090117008848
   Iteration 23 of 100, loss = 0.006219875816579746
   Iteration 24 of 100, loss = 0.006526473773798595
   Iteration 25 of 100, loss = 0.006382667394354939
   Iteration 26 of 100, loss = 0.0064234408424594085
   Iteration 27 of 100, loss = 0.006320260603118826
   Iteration 28 of 100, loss = 0.006217188975175044
   Iteration 29 of 100, loss = 0.006319722714673342
   Iteration 30 of 100, loss = 0.006229257521529992
   Iteration 31 of 100, loss = 0.00620725306291734
   Iteration 32 of 100, loss = 0.006268990284297615
   Iteration 33 of 100, loss = 0.006260319754029765
   Iteration 34 of 100, loss = 0.006300693898297408
   Iteration 35 of 100, loss = 0.006215300510770508
   Iteration 36 of 100, loss = 0.006116453254233218
   Iteration 37 of 100, loss = 0.006125134774609594
   Iteration 38 of 100, loss = 0.006048135336880621
   Iteration 39 of 100, loss = 0.006042764080354037
   Iteration 40 of 100, loss = 0.006068044842686504
   Iteration 41 of 100, loss = 0.00611761408835286
   Iteration 42 of 100, loss = 0.006073187005573085
   Iteration 43 of 100, loss = 0.006022545005476406
   Iteration 44 of 100, loss = 0.00594630717321045
   Iteration 45 of 100, loss = 0.005929664755240083
   Iteration 46 of 100, loss = 0.005918521094945786
   Iteration 47 of 100, loss = 0.0059711956567666
   Iteration 48 of 100, loss = 0.006026808837001833
   Iteration 49 of 100, loss = 0.00606797371838926
   Iteration 50 of 100, loss = 0.006005489742383361
   Iteration 51 of 100, loss = 0.006101457612114209
   Iteration 52 of 100, loss = 0.006055611964816658
   Iteration 53 of 100, loss = 0.0060021392737497695
   Iteration 54 of 100, loss = 0.006005308107921371
   Iteration 55 of 100, loss = 0.005989563778381456
   Iteration 56 of 100, loss = 0.005955690426552402
   Iteration 57 of 100, loss = 0.005930724774340266
   Iteration 58 of 100, loss = 0.005893308428469403
   Iteration 59 of 100, loss = 0.005896386998247797
   Iteration 60 of 100, loss = 0.005894456105306744
   Iteration 61 of 100, loss = 0.005913701198506551
   Iteration 62 of 100, loss = 0.005944365079724981
   Iteration 63 of 100, loss = 0.005962958640699822
   Iteration 64 of 100, loss = 0.005958354093309026
   Iteration 65 of 100, loss = 0.005904169387828845
   Iteration 66 of 100, loss = 0.0059389314035687485
   Iteration 67 of 100, loss = 0.005953722278962829
   Iteration 68 of 100, loss = 0.0059488509055774874
   Iteration 69 of 100, loss = 0.00590375408300779
   Iteration 70 of 100, loss = 0.005982591780567808
   Iteration 71 of 100, loss = 0.006057186258799383
   Iteration 72 of 100, loss = 0.00601321365360895
   Iteration 73 of 100, loss = 0.006038461043180464
   Iteration 74 of 100, loss = 0.006036380466350631
   Iteration 75 of 100, loss = 0.006023417167986433
   Iteration 76 of 100, loss = 0.006084134327370282
   Iteration 77 of 100, loss = 0.006067517857587376
   Iteration 78 of 100, loss = 0.0060487034258981925
   Iteration 79 of 100, loss = 0.006103142096861442
   Iteration 80 of 100, loss = 0.006129011898883619
   Iteration 81 of 100, loss = 0.00611215300662558
   Iteration 82 of 100, loss = 0.006069825411342629
   Iteration 83 of 100, loss = 0.006070735471614872
   Iteration 84 of 100, loss = 0.006047901791697811
   Iteration 85 of 100, loss = 0.006040582531953559
   Iteration 86 of 100, loss = 0.006052741932487765
   Iteration 87 of 100, loss = 0.006073958732872859
   Iteration 88 of 100, loss = 0.006066457643596964
   Iteration 89 of 100, loss = 0.006022130139172077
   Iteration 90 of 100, loss = 0.006056196128742562
   Iteration 91 of 100, loss = 0.006051542262986794
   Iteration 92 of 100, loss = 0.006027670711299162
   Iteration 93 of 100, loss = 0.006000346779542905
   Iteration 94 of 100, loss = 0.006018720165965088
   Iteration 95 of 100, loss = 0.006094316466662445
   Iteration 96 of 100, loss = 0.006130200049180227
   Iteration 97 of 100, loss = 0.006109678191276863
   Iteration 98 of 100, loss = 0.006105109977973055
   Iteration 99 of 100, loss = 0.006101037521442079
   Iteration 100 of 100, loss = 0.0061441354779526594

   End of epoch 54; saving model... 

Epoch 55 of 2000
   Iteration 1 of 100, loss = 0.005687279626727104
   Iteration 2 of 100, loss = 0.005577897885814309
   Iteration 3 of 100, loss = 0.0049307590040067835
   Iteration 4 of 100, loss = 0.005170122836716473
   Iteration 5 of 100, loss = 0.006017465982586146
   Iteration 6 of 100, loss = 0.006150870894392331
   Iteration 7 of 100, loss = 0.006096368522516319
   Iteration 8 of 100, loss = 0.005901748198084533
   Iteration 9 of 100, loss = 0.0056211019141806495
   Iteration 10 of 100, loss = 0.005366359488107264
   Iteration 11 of 100, loss = 0.00519792384214022
   Iteration 12 of 100, loss = 0.005033177129613857
   Iteration 13 of 100, loss = 0.005191409602188147
   Iteration 14 of 100, loss = 0.005146041645535401
   Iteration 15 of 100, loss = 0.005362107666830222
   Iteration 16 of 100, loss = 0.005249721114523709
   Iteration 17 of 100, loss = 0.005256501437329194
   Iteration 18 of 100, loss = 0.005524915668906437
   Iteration 19 of 100, loss = 0.005487978213319653
   Iteration 20 of 100, loss = 0.005527797294780612
   Iteration 21 of 100, loss = 0.00549396417946333
   Iteration 22 of 100, loss = 0.005392549411309036
   Iteration 23 of 100, loss = 0.005342323009086692
   Iteration 24 of 100, loss = 0.0053892751651195185
   Iteration 25 of 100, loss = 0.005479173585772514
   Iteration 26 of 100, loss = 0.00556435498695534
   Iteration 27 of 100, loss = 0.005638181835550953
   Iteration 28 of 100, loss = 0.005673587305604347
   Iteration 29 of 100, loss = 0.005633404687175463
   Iteration 30 of 100, loss = 0.005633590541159113
   Iteration 31 of 100, loss = 0.005531815526586386
   Iteration 32 of 100, loss = 0.0054879930394236
   Iteration 33 of 100, loss = 0.005503846346541788
   Iteration 34 of 100, loss = 0.005578602239599123
   Iteration 35 of 100, loss = 0.005510031145864299
   Iteration 36 of 100, loss = 0.005455576950528969
   Iteration 37 of 100, loss = 0.005438729485094144
   Iteration 38 of 100, loss = 0.005504990063950811
   Iteration 39 of 100, loss = 0.005489010286207001
   Iteration 40 of 100, loss = 0.005632010981207714
   Iteration 41 of 100, loss = 0.005599708108958311
   Iteration 42 of 100, loss = 0.005579990750577833
   Iteration 43 of 100, loss = 0.005557343975619175
   Iteration 44 of 100, loss = 0.005656342979901555
   Iteration 45 of 100, loss = 0.00560759904070033
   Iteration 46 of 100, loss = 0.005653231566690881
   Iteration 47 of 100, loss = 0.00557363493259045
   Iteration 48 of 100, loss = 0.005577967941159538
   Iteration 49 of 100, loss = 0.005507092445385547
   Iteration 50 of 100, loss = 0.005471060888376087
   Iteration 51 of 100, loss = 0.005515691803713494
   Iteration 52 of 100, loss = 0.0055013815760433385
   Iteration 53 of 100, loss = 0.005461626609277753
   Iteration 54 of 100, loss = 0.005414936823028795
   Iteration 55 of 100, loss = 0.005395081489008259
   Iteration 56 of 100, loss = 0.0054743284313839725
   Iteration 57 of 100, loss = 0.005464949965754752
   Iteration 58 of 100, loss = 0.005456398572403424
   Iteration 59 of 100, loss = 0.00541174165722993
   Iteration 60 of 100, loss = 0.005481512893068915
   Iteration 61 of 100, loss = 0.00545926012106423
   Iteration 62 of 100, loss = 0.005460351482108836
   Iteration 63 of 100, loss = 0.005423225504937508
   Iteration 64 of 100, loss = 0.005507873907845351
   Iteration 65 of 100, loss = 0.005478553934237705
   Iteration 66 of 100, loss = 0.005459880860254281
   Iteration 67 of 100, loss = 0.005480765311200338
   Iteration 68 of 100, loss = 0.005449672587393948
   Iteration 69 of 100, loss = 0.005423792501223152
   Iteration 70 of 100, loss = 0.005394054275737809
   Iteration 71 of 100, loss = 0.005412602533166572
   Iteration 72 of 100, loss = 0.005382008596724417
   Iteration 73 of 100, loss = 0.005463083177383938
   Iteration 74 of 100, loss = 0.005439029724928676
   Iteration 75 of 100, loss = 0.005453554871492088
   Iteration 76 of 100, loss = 0.005459921001027779
   Iteration 77 of 100, loss = 0.005414992100680126
   Iteration 78 of 100, loss = 0.00542571001763766
   Iteration 79 of 100, loss = 0.005420361629310005
   Iteration 80 of 100, loss = 0.0053817436782992445
   Iteration 81 of 100, loss = 0.005417155180942773
   Iteration 82 of 100, loss = 0.005484982698917298
   Iteration 83 of 100, loss = 0.005475186152350023
   Iteration 84 of 100, loss = 0.005577637685096956
   Iteration 85 of 100, loss = 0.00553709823939511
   Iteration 86 of 100, loss = 0.0055214886345120884
   Iteration 87 of 100, loss = 0.005515627197696474
   Iteration 88 of 100, loss = 0.005539240637021562
   Iteration 89 of 100, loss = 0.005555115335390725
   Iteration 90 of 100, loss = 0.005564498310236053
   Iteration 91 of 100, loss = 0.005543170232008529
   Iteration 92 of 100, loss = 0.005544205410051686
   Iteration 93 of 100, loss = 0.0055406673833908095
   Iteration 94 of 100, loss = 0.005524783237946239
   Iteration 95 of 100, loss = 0.005533076015203015
   Iteration 96 of 100, loss = 0.005540756611784066
   Iteration 97 of 100, loss = 0.005601604801564256
   Iteration 98 of 100, loss = 0.005580342836839584
   Iteration 99 of 100, loss = 0.005564915577203713
   Iteration 100 of 100, loss = 0.00557441370212473

   End of epoch 55; saving model... 

Epoch 56 of 2000
   Iteration 1 of 100, loss = 0.006758084520697594
   Iteration 2 of 100, loss = 0.006031034747138619
   Iteration 3 of 100, loss = 0.005979870446026325
   Iteration 4 of 100, loss = 0.0075923181138932705
   Iteration 5 of 100, loss = 0.006827956065535545
   Iteration 6 of 100, loss = 0.007066469484319289
   Iteration 7 of 100, loss = 0.006449559537161674
   Iteration 8 of 100, loss = 0.00646399924880825
   Iteration 9 of 100, loss = 0.0066299649317645365
   Iteration 10 of 100, loss = 0.006627942784689367
   Iteration 11 of 100, loss = 0.006497740682045167
   Iteration 12 of 100, loss = 0.006508661065405856
   Iteration 13 of 100, loss = 0.006415231207099099
   Iteration 14 of 100, loss = 0.006136929865793458
   Iteration 15 of 100, loss = 0.00615674457512796
   Iteration 16 of 100, loss = 0.006164166275993921
   Iteration 17 of 100, loss = 0.006206502192927634
   Iteration 18 of 100, loss = 0.006238632356851465
   Iteration 19 of 100, loss = 0.006078753902233745
   Iteration 20 of 100, loss = 0.006202501605730504
   Iteration 21 of 100, loss = 0.0060411925050651745
   Iteration 22 of 100, loss = 0.00607898047151552
   Iteration 23 of 100, loss = 0.006194365848584667
   Iteration 24 of 100, loss = 0.006352230586344376
   Iteration 25 of 100, loss = 0.006226527066901326
   Iteration 26 of 100, loss = 0.00613718587332047
   Iteration 27 of 100, loss = 0.006111382023879775
   Iteration 28 of 100, loss = 0.006001678644679487
   Iteration 29 of 100, loss = 0.005941500774873742
   Iteration 30 of 100, loss = 0.005928885471075773
   Iteration 31 of 100, loss = 0.005860719356625792
   Iteration 32 of 100, loss = 0.005901710748730693
   Iteration 33 of 100, loss = 0.005790109675603382
   Iteration 34 of 100, loss = 0.005731838070513571
   Iteration 35 of 100, loss = 0.005833963863551617
   Iteration 36 of 100, loss = 0.005945977004658844
   Iteration 37 of 100, loss = 0.005968589813926736
   Iteration 38 of 100, loss = 0.006048735525262983
   Iteration 39 of 100, loss = 0.006053990457589045
   Iteration 40 of 100, loss = 0.006049840955529362
   Iteration 41 of 100, loss = 0.006041598881072387
   Iteration 42 of 100, loss = 0.006045419390180281
   Iteration 43 of 100, loss = 0.005966737027128422
   Iteration 44 of 100, loss = 0.005997507340825078
