nohup: ignoring input
Loading weights from /autofs/space/nicc_005/users/olchanyi/DiffSR/model_outputs_v13/checkpoint_0055.pth
Epoch 56 of 2000
Found 300 cases for training
   Iteration 1 of 100, loss = 0.007026712875813246
   Iteration 48 of 100, loss = 0.004402544868450302
   Iteration 49 of 100, loss = 0.004341431413492074
   Iteration 50 of 100, loss = 0.0043266794178634885
   Iteration 51 of 100, loss = 0.0043980834877812396
   Iteration 52 of 100, loss = 0.004357501748017967
   Iteration 53 of 100, loss = 0.0043035161523324135
   Iteration 54 of 100, loss = 0.0043799165049912755
   Iteration 55 of 100, loss = 0.004342484677379781
   Iteration 56 of 100, loss = 0.0043957223117883715
   Iteration 57 of 100, loss = 0.004411646875699884
   Iteration 58 of 100, loss = 0.004387939421074657
   Iteration 59 of 100, loss = 0.004382804951677888
   Iteration 60 of 100, loss = 0.004384401083613435
   Iteration 61 of 100, loss = 0.004388916107719062
   Iteration 62 of 100, loss = 0.004435744684850497
   Iteration 63 of 100, loss = 0.004430019296705723
   Iteration 64 of 100, loss = 0.0044052373777958564
   Iteration 65 of 100, loss = 0.004377428506715939
   Iteration 66 of 100, loss = 0.004373717545108361
   Iteration 67 of 100, loss = 0.004344917267366354
   Iteration 68 of 100, loss = 0.004324985397568739
   Iteration 69 of 100, loss = 0.004307331756918111
   Iteration 70 of 100, loss = 0.004331920159581517
   Iteration 71 of 100, loss = 0.004315595631159737
   Iteration 72 of 100, loss = 0.004327559128998675
   Iteration 73 of 100, loss = 0.004344133446503379
   Iteration 74 of 100, loss = 0.004357980007330912
   Iteration 75 of 100, loss = 0.004345344041163723
   Iteration 76 of 100, loss = 0.004360957656325282
   Iteration 77 of 100, loss = 0.004334698606572755
   Iteration 78 of 100, loss = 0.004377664878773384
   Iteration 79 of 100, loss = 0.004421633939388432
   Iteration 80 of 100, loss = 0.004416281299199909
   Iteration 81 of 100, loss = 0.004406359863042096
   Iteration 82 of 100, loss = 0.004427147148994774
   Iteration 83 of 100, loss = 0.0044515475080943254
   Iteration 84 of 100, loss = 0.004444154977266278
   Iteration 85 of 100, loss = 0.0044482958996120625
   Iteration 86 of 100, loss = 0.004442630297785928
   Iteration 87 of 100, loss = 0.004456893176953683
   Iteration 88 of 100, loss = 0.004462317420720038
   Iteration 89 of 100, loss = 0.004434718250746975
   Iteration 90 of 100, loss = 0.004429190085890392
   Iteration 91 of 100, loss = 0.004433547783704413
   Iteration 92 of 100, loss = 0.004410377179738134
   Iteration 93 of 100, loss = 0.00441115493986315
   Iteration 94 of 100, loss = 0.004457739481524108
   Iteration 95 of 100, loss = 0.004460097165582212
   Iteration 96 of 100, loss = 0.004454208186264926
   Iteration 97 of 100, loss = 0.004495239007699582
   Iteration 98 of 100, loss = 0.0045181214167945545
   Iteration 99 of 100, loss = 0.0045153117348261254
   Iteration 100 of 100, loss = 0.004487377163022757

   End of epoch 235; saving model... 

Epoch 236 of 2000
   Iteration 1 of 100, loss = 0.0027294286992400885
   Iteration 2 of 100, loss = 0.003471945528872311
   Iteration 3 of 100, loss = 0.005217450748508175
   Iteration 4 of 100, loss = 0.004985145933460444
   Iteration 5 of 100, loss = 0.004815918719395995
   Iteration 6 of 100, loss = 0.0046821507858112454
   Iteration 7 of 100, loss = 0.004392144070672137
   Iteration 8 of 100, loss = 0.004483363241888583
   Iteration 9 of 100, loss = 0.0044465083111491464
   Iteration 10 of 100, loss = 0.0044986613560467955
   Iteration 11 of 100, loss = 0.004749492191794244
   Iteration 12 of 100, loss = 0.005042753531597555
   Iteration 13 of 100, loss = 0.004911319800437643
   Iteration 14 of 100, loss = 0.004651101513965321
   Iteration 15 of 100, loss = 0.004458950576372444
   Iteration 16 of 100, loss = 0.004366283588751685
   Iteration 17 of 100, loss = 0.00428929551751079
   Iteration 18 of 100, loss = 0.004449246522401356
   Iteration 19 of 100, loss = 0.004399335753221653
   Iteration 20 of 100, loss = 0.004258173127891496
   Iteration 21 of 100, loss = 0.004237923854296761
   Iteration 22 of 100, loss = 0.004541937510525299
   Iteration 23 of 100, loss = 0.004627733486299606
   Iteration 24 of 100, loss = 0.004585141621646471
   Iteration 25 of 100, loss = 0.00461738487239927
   Iteration 26 of 100, loss = 0.004653263796801464
   Iteration 27 of 100, loss = 0.00455485582265451
   Iteration 28 of 100, loss = 0.004562367814027571
   Iteration 29 of 100, loss = 0.004542690842283954
   Iteration 30 of 100, loss = 0.004562792798969895
   Iteration 31 of 100, loss = 0.004547554425023977
   Iteration 32 of 100, loss = 0.004586460414429894
   Iteration 33 of 100, loss = 0.004546384224809255
   Iteration 34 of 100, loss = 0.00448380530168138
   Iteration 35 of 100, loss = 0.004583877794045422
   Iteration 36 of 100, loss = 0.004505072225583717
   Iteration 37 of 100, loss = 0.004450129530694638
   Iteration 38 of 100, loss = 0.004429444900444268
   Iteration 39 of 100, loss = 0.004487289960543888
   Iteration 40 of 100, loss = 0.004457385701243766
   Iteration 41 of 100, loss = 0.004429842495904644
   Iteration 42 of 100, loss = 0.004370173993742182
   Iteration 43 of 100, loss = 0.004404523453220378
   Iteration 44 of 100, loss = 0.004334167228080332
   Iteration 45 of 100, loss = 0.004424630322804054
   Iteration 46 of 100, loss = 0.004485969462067536
   Iteration 47 of 100, loss = 0.004438976985105174
   Iteration 48 of 100, loss = 0.004416699768626131
   Iteration 49 of 100, loss = 0.00443854939895777
   Iteration 50 of 100, loss = 0.0044528997363522645
   Iteration 51 of 100, loss = 0.004423347068950534
   Iteration 52 of 100, loss = 0.004498527353951851
   Iteration 53 of 100, loss = 0.00448595514116844
   Iteration 54 of 100, loss = 0.004517502164364689
   Iteration 55 of 100, loss = 0.004500312006778338
   Iteration 56 of 100, loss = 0.004467798355368099
   Iteration 57 of 100, loss = 0.004521788465545366
   Iteration 58 of 100, loss = 0.004509363536209125
   Iteration 59 of 100, loss = 0.004461207113355019
   Iteration 60 of 100, loss = 0.004510932790193086
   Iteration 61 of 100, loss = 0.004490101104983908
   Iteration 62 of 100, loss = 0.004508698890511427
   Iteration 63 of 100, loss = 0.004535082770171501
   Iteration 64 of 100, loss = 0.004516480750680785
   Iteration 65 of 100, loss = 0.0045314696241313445
   Iteration 66 of 100, loss = 0.004538772089731399
   Iteration 67 of 100, loss = 0.004545719701616066
   Iteration 68 of 100, loss = 0.004539516670560902
   Iteration 69 of 100, loss = 0.004519323209314135
   Iteration 70 of 100, loss = 0.004503230496110128
   Iteration 71 of 100, loss = 0.004496099569992176
   Iteration 72 of 100, loss = 0.00450834326491329
   Iteration 73 of 100, loss = 0.004515436795310513
   Iteration 74 of 100, loss = 0.004495646777827092
   Iteration 75 of 100, loss = 0.0045483696196849145
   Iteration 76 of 100, loss = 0.004514906005504982
   Iteration 77 of 100, loss = 0.004496249740689315
   Iteration 78 of 100, loss = 0.004482783471198322
   Iteration 79 of 100, loss = 0.004508628349315045
   Iteration 80 of 100, loss = 0.0044851294267573396
   Iteration 81 of 100, loss = 0.0044671320227078265
   Iteration 82 of 100, loss = 0.004471264250019974
   Iteration 83 of 100, loss = 0.0044569187160828205
   Iteration 84 of 100, loss = 0.004430552164281142
   Iteration 85 of 100, loss = 0.004454697779489352
   Iteration 86 of 100, loss = 0.004451216930837565
   Iteration 87 of 100, loss = 0.004454734650890118
   Iteration 88 of 100, loss = 0.004455859917057255
   Iteration 89 of 100, loss = 0.004451595645743224
   Iteration 90 of 100, loss = 0.00444522139021299
   Iteration 91 of 100, loss = 0.004428830592647441
   Iteration 92 of 100, loss = 0.004396206909365466
   Iteration 93 of 100, loss = 0.004394328739914683
   Iteration 94 of 100, loss = 0.004394249081552187
   Iteration 95 of 100, loss = 0.00438822867642892
   Iteration 96 of 100, loss = 0.004371249800897203
   Iteration 97 of 100, loss = 0.004349775821181763
   Iteration 98 of 100, loss = 0.004342993049008049
   Iteration 99 of 100, loss = 0.0043560682320873245
   Iteration 100 of 100, loss = 0.004354500120971352

   End of epoch 236; saving model... 

Epoch 237 of 2000
   Iteration 1 of 100, loss = 0.004532852675765753
   Iteration 2 of 100, loss = 0.005764147033914924
   Iteration 3 of 100, loss = 0.006523878779262304
   Iteration 4 of 100, loss = 0.005752101074904203
   Iteration 5 of 100, loss = 0.005559554975479841
   Iteration 6 of 100, loss = 0.0053980339628954726
   Iteration 7 of 100, loss = 0.004984723404049873
   Iteration 8 of 100, loss = 0.005152754369191825
   Iteration 9 of 100, loss = 0.004860610132002168
   Iteration 10 of 100, loss = 0.0047965232282876965
   Iteration 11 of 100, loss = 0.004566546063870192
   Iteration 12 of 100, loss = 0.004299173209195335
   Iteration 13 of 100, loss = 0.00425948603795125
   Iteration 14 of 100, loss = 0.004232036831256535
   Iteration 15 of 100, loss = 0.004476844162369768
   Iteration 16 of 100, loss = 0.004336801721365191
   Iteration 17 of 100, loss = 0.004190659958540517
   Iteration 18 of 100, loss = 0.004086260373393695
   Iteration 19 of 100, loss = 0.004050649629023515
   Iteration 20 of 100, loss = 0.004012854595202953
   Iteration 21 of 100, loss = 0.003903995489790326
   Iteration 22 of 100, loss = 0.003947960932485082
   Iteration 23 of 100, loss = 0.003861676527025259
   Iteration 24 of 100, loss = 0.003984488556549574
   Iteration 25 of 100, loss = 0.003926699068397283
   Iteration 26 of 100, loss = 0.0038485277014283035
   Iteration 27 of 100, loss = 0.0038282788893276892
   Iteration 28 of 100, loss = 0.0039184179872141355
   Iteration 29 of 100, loss = 0.003847873629199277
   Iteration 30 of 100, loss = 0.004008487879764289
   Iteration 31 of 100, loss = 0.004138743283317214
   Iteration 32 of 100, loss = 0.004105554162379121
   Iteration 33 of 100, loss = 0.004094000330731047
   Iteration 34 of 100, loss = 0.0041248412590528674
   Iteration 35 of 100, loss = 0.004106348456947931
   Iteration 36 of 100, loss = 0.0041377643582462854
   Iteration 37 of 100, loss = 0.004124265274259489
   Iteration 38 of 100, loss = 0.0040840637949785515
   Iteration 39 of 100, loss = 0.004088702650430302
   Iteration 40 of 100, loss = 0.0041170765907736495
   Iteration 41 of 100, loss = 0.004077192075073537
   Iteration 42 of 100, loss = 0.00411732441335473
   Iteration 43 of 100, loss = 0.004178118022960113
   Iteration 44 of 100, loss = 0.004237233161058446
   Iteration 45 of 100, loss = 0.0042267201494218575
   Iteration 46 of 100, loss = 0.004172052499716697
   Iteration 47 of 100, loss = 0.004123961983961945
   Iteration 48 of 100, loss = 0.004142198532160061
   Iteration 49 of 100, loss = 0.004143303578567444
   Iteration 50 of 100, loss = 0.0040993843064643445
   Iteration 51 of 100, loss = 0.004077938885208876
   Iteration 52 of 100, loss = 0.004035551620360751
   Iteration 53 of 100, loss = 0.004035675028374173
   Iteration 54 of 100, loss = 0.004057710041740426
   Iteration 55 of 100, loss = 0.004058329625563188
   Iteration 56 of 100, loss = 0.004122134797008974
   Iteration 57 of 100, loss = 0.004175637963048199
   Iteration 58 of 100, loss = 0.004244482594317403
   Iteration 59 of 100, loss = 0.004278376982626268
   Iteration 60 of 100, loss = 0.00428694502916187
   Iteration 61 of 100, loss = 0.004246389018142688
   Iteration 62 of 100, loss = 0.004238343698107788
   Iteration 63 of 100, loss = 0.004296085477570101
   Iteration 64 of 100, loss = 0.0042948265308950795
   Iteration 65 of 100, loss = 0.004280696130500963
   Iteration 66 of 100, loss = 0.00426190903685479
   Iteration 67 of 100, loss = 0.0042809214175386886
   Iteration 68 of 100, loss = 0.004284084183917216
   Iteration 69 of 100, loss = 0.004253462012654737
   Iteration 70 of 100, loss = 0.004264358040277979
   Iteration 71 of 100, loss = 0.004242374241994825
   Iteration 72 of 100, loss = 0.004228366663381975
   Iteration 73 of 100, loss = 0.004268431814374683
   Iteration 74 of 100, loss = 0.004258643472378419
   Iteration 75 of 100, loss = 0.004265668859394888
   Iteration 76 of 100, loss = 0.004300075737869759
   Iteration 77 of 100, loss = 0.004269115005426302
   Iteration 78 of 100, loss = 0.004261782585392491
   Iteration 79 of 100, loss = 0.004298601660559166
   Iteration 80 of 100, loss = 0.004300440540828276
   Iteration 81 of 100, loss = 0.0042889511692740115
   Iteration 82 of 100, loss = 0.004314578670678978
   Iteration 83 of 100, loss = 0.004308372358679323
   Iteration 84 of 100, loss = 0.004358008685466345
   Iteration 85 of 100, loss = 0.004381909269346472
   Iteration 86 of 100, loss = 0.004361410361313976
   Iteration 87 of 100, loss = 0.004345597371448302
   Iteration 88 of 100, loss = 0.0043557020769433375
   Iteration 89 of 100, loss = 0.004366452977050807
   Iteration 90 of 100, loss = 0.00435203921644845
   Iteration 91 of 100, loss = 0.004389118534963128
   Iteration 92 of 100, loss = 0.00437974931960723
   Iteration 93 of 100, loss = 0.004403305506604093
   Iteration 94 of 100, loss = 0.004378225046279344
   Iteration 95 of 100, loss = 0.004399905997132392
   Iteration 96 of 100, loss = 0.004404259555788788
   Iteration 97 of 100, loss = 0.004406509701325798
   Iteration 98 of 100, loss = 0.0043940954397394495
   Iteration 99 of 100, loss = 0.00441524223306903
   Iteration 100 of 100, loss = 0.004407635763054713

   End of epoch 237; saving model... 

Epoch 238 of 2000
   Iteration 1 of 100, loss = 0.006655230652540922
   Iteration 2 of 100, loss = 0.005047662882134318
   Iteration 3 of 100, loss = 0.004879912671943505
   Iteration 4 of 100, loss = 0.005030583706684411
   Iteration 5 of 100, loss = 0.004494232963770628
   Iteration 6 of 100, loss = 0.004155904753133655
   Iteration 7 of 100, loss = 0.00423970991479499
   Iteration 8 of 100, loss = 0.003935616623493843
   Iteration 9 of 100, loss = 0.0043819296665282715
   Iteration 10 of 100, loss = 0.004875305516179651
   Iteration 11 of 100, loss = 0.0050826827381652865
   Iteration 12 of 100, loss = 0.004970674529128398
   Iteration 13 of 100, loss = 0.00489610094183053
   Iteration 14 of 100, loss = 0.00520687095455027
   Iteration 15 of 100, loss = 0.005121001577936113
   Iteration 16 of 100, loss = 0.0050320717637077905
   Iteration 17 of 100, loss = 0.004975803860682337
   Iteration 18 of 100, loss = 0.004895441253514339
   Iteration 19 of 100, loss = 0.00478715679338692
   Iteration 20 of 100, loss = 0.0047612576221581545
   Iteration 21 of 100, loss = 0.004689059458628651
   Iteration 22 of 100, loss = 0.004613056593701582
   Iteration 23 of 100, loss = 0.004546437771869419
   Iteration 24 of 100, loss = 0.004506382077427891
   Iteration 25 of 100, loss = 0.00463182786013931
   Iteration 26 of 100, loss = 0.004747101799764026
   Iteration 27 of 100, loss = 0.00467164331133029
   Iteration 28 of 100, loss = 0.004610789253742301
   Iteration 29 of 100, loss = 0.0045457183150574565
   Iteration 30 of 100, loss = 0.004525742908784499
   Iteration 31 of 100, loss = 0.004565334334338624
   Iteration 32 of 100, loss = 0.00453490901782061
   Iteration 33 of 100, loss = 0.004483526336226725
   Iteration 34 of 100, loss = 0.004401931118028348
   Iteration 35 of 100, loss = 0.004375449657839324
   Iteration 36 of 100, loss = 0.004303123420363085
   Iteration 37 of 100, loss = 0.004286157483285344
   Iteration 38 of 100, loss = 0.0042447037565963045
   Iteration 39 of 100, loss = 0.004298297085393316
   Iteration 40 of 100, loss = 0.004345487296814099
   Iteration 41 of 100, loss = 0.0042922064298536716
   Iteration 42 of 100, loss = 0.00427936770886715
   Iteration 43 of 100, loss = 0.00425831813820053
   Iteration 44 of 100, loss = 0.004321124928537756
   Iteration 45 of 100, loss = 0.00440995088364515
   Iteration 46 of 100, loss = 0.00440406898016353
   Iteration 47 of 100, loss = 0.004384636730351981
   Iteration 48 of 100, loss = 0.004436528232569496
   Iteration 49 of 100, loss = 0.00440968947998267
   Iteration 50 of 100, loss = 0.004457670045085251
   Iteration 51 of 100, loss = 0.004421695277058319
   Iteration 52 of 100, loss = 0.00439113946721101
   Iteration 53 of 100, loss = 0.004370683158378837
   Iteration 54 of 100, loss = 0.004442196792095072
   Iteration 55 of 100, loss = 0.004411456661976196
   Iteration 56 of 100, loss = 0.004445853813584628
   Iteration 57 of 100, loss = 0.0044022039224377325
   Iteration 58 of 100, loss = 0.0043867028093543545
   Iteration 59 of 100, loss = 0.004359833600188968
